Count,Pixel_2,Pixel_2,Value_1,Value_2,Value_3,Survived,Pclass,Empty
2329,200,300,68,87,91,1,3,1
2330,200,300,50,71,75,1,1,1
2331,200,300,40,59,63,0,3,1
2332,200,300,46,67,71,1,1,1
2333,200,300,51,75,78,1,3,1
2334,200,300,46,66,73,1,1,1
2335,200,300,44,63,72,1,3,1
2336,200,300,44,63,72,1,3,1
2337,200,300,39,64,70,1,1,1
2338,200,300,53,72,81,0,3,1
2339,200,300,37,56,65,0,3,1
2340,200,300,41,62,66,1,2,1
2341,200,300,43,64,63,1,3,1
2342,200,300,49,70,69,1,1,1
2343,200,300,59,81,71,1,3,1
2344,200,300,89,110,96,0,1,1
2345,200,300,129,150,136,1,3,1
2346,200,300,110,131,117,1,1,1
2347,200,300,93,114,100,1,3,1
2348,200,300,75,96,82,1,3,1
2349,200,300,90,111,97,1,1,1
2350,200,300,116,137,123,0,3,1
2351,200,300,109,130,116,1,3,1
2352,200,300,124,145,131,0,2,1
2353,200,300,107,127,115,0,3,1
2354,200,300,60,80,68,1,1,1
2355,200,300,79,102,94,1,3,1
2356,200,300,63,85,80,1,1,1
2357,200,300,37,61,58,0,3,1
2358,200,300,43,66,65,1,1,1
2359,200,300,40,63,62,1,3,1
2360,200,300,39,62,61,1,3,1
2361,200,300,39,61,63,1,1,1
2362,200,300,40,61,65,1,3,1
2363,200,300,38,58,65,1,3,1
2364,200,300,34,54,61,0,2,1
2365,200,300,33,53,60,0,3,1
2366,200,300,32,51,60,1,1,1
2367,200,300,34,53,62,1,3,1
2368,200,300,36,55,64,1,1,1
2369,200,300,44,63,72,1,3,1
2370,200,300,46,65,74,0,1,1
2371,200,300,44,63,72,1,3,1
2372,200,300,40,59,68,1,3,1
2373,200,300,40,59,68,1,1,1
2374,200,300,39,58,67,1,3,1
2375,200,300,43,62,71,1,3,1
2376,200,300,43,62,71,0,2,1
2377,200,300,38,57,66,1,3,1
2378,200,300,37,56,65,0,1,1
2379,200,300,37,56,65,0,3,1
2380,200,300,18,16,54,1,1,1
2381,200,300,18,16,54,1,3,1
2382,200,300,18,16,54,1,1,1
2383,200,300,16,17,56,0,3,1
2384,200,300,119,121,155,1,3,1
2385,200,300,16,18,52,1,1,1
2386,200,300,19,21,55,1,3,1
2387,200,300,16,18,52,1,3,1
2388,200,300,14,16,50,1,2,1
2389,200,300,13,14,51,1,3,1
2390,200,300,16,18,52,0,1,1
2391,200,300,13,14,51,0,3,1
2392,200,300,14,16,50,1,1,1
2393,200,300,14,16,50,1,3,1
2394,200,300,14,16,50,1,1,1
2395,200,300,11,14,51,1,3,1
2396,200,300,14,16,50,0,3,1
2397,200,300,14,16,50,1,1,1
2398,200,300,14,16,50,1,3,1
2399,200,300,11,14,51,1,3,1
2400,200,300,12,16,50,1,2,1
2401,200,300,11,14,51,1,3,1
2402,200,300,11,14,51,0,1,1
2403,200,300,11,14,51,1,3,1
2404,200,300,12,15,52,0,1,1
2405,200,300,12,15,52,0,3,1
2406,200,300,12,15,52,1,1,1
2407,200,300,10,13,50,1,3,1
2408,200,300,9,12,49,1,3,1
2409,200,300,9,12,49,1,1,1
2410,200,300,10,13,50,1,3,1
2411,200,300,10,13,50,1,3,1
2412,200,300,9,11,52,1,2,1
2413,200,300,10,12,53,1,3,1
2414,200,300,10,12,53,1,1,1
2415,200,300,10,12,53,1,3,1
2416,200,300,5,7,48,1,1,1
2417,200,300,10,12,53,1,3,1
2418,200,300,10,13,52,1,1,1
2419,200,300,10,13,52,1,3,1
2420,200,300,10,13,52,1,3,1
2421,200,300,12,15,54,1,1,1
2422,200,300,19,20,72,1,3,1
2423,200,300,75,76,133,1,3,1
2424,200,300,96,98,158,1,2,1
2425,200,300,107,114,175,1,3,1
2426,200,300,122,124,184,1,1,1
2427,200,300,135,140,199,1,3,1
2428,200,300,128,136,192,1,1,1
2429,200,300,120,128,184,1,3,1
2430,200,300,115,123,179,1,1,1
2431,200,300,132,141,195,1,3,1
2432,200,300,138,147,201,1,3,1
2433,200,300,151,159,215,0,1,1
2434,200,300,153,161,217,1,3,1
2435,200,300,154,162,218,1,3,1
2436,200,300,159,165,221,1,2,1
2437,200,300,163,169,225,1,3,1
2438,200,300,166,172,228,1,1,1
2439,200,300,163,170,224,1,3,1
2440,200,300,105,112,166,0,1,1
2441,200,300,165,172,226,0,3,1
2442,200,300,167,174,228,1,1,1
2443,200,300,164,167,224,1,3,1
2444,200,300,144,147,199,1,3,1
2445,200,300,122,127,179,1,1,1
2446,200,300,203,208,255,0,3,1
2447,200,300,112,115,167,1,3,1
2448,200,300,127,128,180,1,2,1
2449,200,300,151,154,206,1,3,1
2450,200,300,157,162,214,1,1,1
2451,200,300,162,171,220,1,3,1
2452,200,300,155,159,209,0,1,1
2453,200,300,164,173,222,1,3,1
2454,200,300,162,171,220,0,1,1
2455,200,300,145,148,200,0,3,1
2456,200,300,97,102,154,1,3,1
2457,200,300,10,13,13,1,1,1
2458,200,300,9,12,12,1,3,1
2459,200,300,9,12,12,0,3,1
2460,200,300,9,12,12,1,2,1
2461,200,300,12,15,15,1,3,1
2462,200,300,10,13,13,1,1,1
2463,200,300,9,12,12,1,3,1
2464,200,300,10,13,13,1,1,1
2465,200,300,133,136,136,1,3,1
2466,200,300,10,13,13,0,1,1
2467,200,300,10,13,13,0,3,1
2468,200,300,10,13,13,1,3,1
2469,200,300,10,13,13,1,1,1
2470,200,300,10,13,13,1,3,1
2471,200,300,10,13,13,1,3,1
2472,200,300,10,13,13,0,2,1
2473,200,300,6,9,9,1,3,1
2474,200,300,8,11,11,1,1,1
2475,200,300,6,9,9,1,3,1
2476,200,300,0,3,3,1,1,1
2477,200,300,5,8,8,1,3,1
2478,200,300,5,8,8,0,1,1
2479,200,300,5,8,8,1,3,1
2480,200,300,236,239,239,0,3,1
2481,200,300,1,4,4,0,1,1
2482,200,300,106,107,112,1,3,1
2483,200,300,43,49,53,1,3,1
2484,200,300,74,79,85,1,2,1
2485,200,300,86,93,99,0,3,1
2486,200,300,0,7,13,1,1,1
2487,200,300,104,111,122,1,3,1
2488,200,300,110,116,125,1,1,1
2489,200,300,115,125,135,1,3,1
2490,200,300,118,130,140,1,1,1
2491,200,300,125,135,145,1,3,1
2492,200,300,127,138,146,0,3,1
2493,200,300,127,138,146,0,1,1
2494,200,300,136,144,153,1,3,1
2495,200,300,207,212,218,1,3,1
2496,200,300,157,165,169,1,2,1
2497,200,300,159,167,171,1,3,1
2498,200,300,27,30,35,0,1,1
2499,200,300,188,186,191,1,3,1
2500,200,300,192,189,190,1,1,1
2501,200,300,201,197,200,1,3,1
2502,200,300,242,236,239,1,1,1
2503,200,300,204,198,201,1,3,1
2504,200,300,177,171,174,0,3,1
2505,200,300,226,220,223,1,1,1
2506,200,300,171,165,168,0,3,1
2507,200,300,174,168,171,0,3,1
2508,200,300,174,168,171,1,2,1
2509,200,300,176,170,173,1,3,1
2510,200,300,175,169,172,1,1,1
2511,200,300,178,172,175,0,3,1
2512,200,300,175,169,172,1,1,1
2513,200,300,175,169,172,1,3,1
2514,200,300,175,169,172,1,1,1
2515,200,300,176,170,173,1,3,1
2516,200,300,176,170,173,1,3,1
2517,200,300,175,169,172,1,1,1
2518,200,300,255,255,255,0,3,1
2519,200,300,175,169,172,0,3,1
2520,200,300,175,169,172,1,2,1
2521,200,300,175,169,172,1,3,1
2522,200,300,175,169,172,1,1,1
2523,200,300,176,170,173,1,3,1
2524,200,300,176,170,173,0,1,1
2525,200,300,176,170,173,1,3,1
2526,200,300,176,170,173,1,1,1
2527,200,300,176,170,173,1,3,1
2528,200,300,178,172,175,1,3,1
2529,200,300,175,169,172,1,1,1
2530,200,300,175,169,172,0,3,1
2531,200,300,175,169,172,1,3,1
2532,200,300,175,169,172,0,2,1
2533,200,300,175,169,172,0,3,1
2534,200,300,175,169,172,1,1,1
2535,200,300,175,169,172,1,3,1
2536,200,300,175,169,172,1,1,1
2537,200,300,175,169,172,1,3,1
2538,200,300,175,169,172,1,1,1
2539,200,300,175,169,172,1,3,1
2540,200,300,175,169,172,1,3,1
2541,200,300,175,169,172,1,1,1
2542,200,300,175,169,172,1,3,1
2543,200,300,175,169,172,1,3,1
2544,200,300,176,170,173,1,2,1
2545,200,300,176,170,173,1,3,1
2546,200,300,176,170,173,1,1,1
2547,200,300,175,169,172,1,3,1
2548,200,300,115,109,112,1,1,1
2549,200,300,175,169,172,1,3,1
2550,200,300,175,169,172,1,1,1
2551,200,300,175,169,172,1,3,1
2552,200,300,175,169,172,1,3,1
2553,200,300,175,169,172,1,1,1
2554,200,300,175,169,172,1,3,1
2555,200,300,175,169,172,1,3,1
2556,200,300,175,169,172,1,2,1
2557,200,300,175,169,172,1,3,1
2558,200,300,175,169,172,1,1,1
2559,200,300,175,169,172,1,3,1
2560,200,300,176,170,173,1,1,1
2561,200,300,175,169,172,0,3,1
2562,200,300,175,169,172,1,1,1
2563,200,300,175,169,172,1,3,1
2564,200,300,255,255,255,1,3,1
2565,200,300,175,169,172,1,1,1
2566,200,300,175,169,172,1,3,1
2567,200,300,175,170,171,1,3,1
2568,200,300,175,170,171,0,2,1
2569,200,300,175,169,172,0,3,1
2570,200,300,175,170,171,1,1,1
2571,200,300,175,169,172,1,3,1
2572,200,300,175,169,172,1,1,1
2573,200,300,175,169,172,1,3,1
2574,200,300,175,169,172,0,1,1
2575,200,300,175,169,172,1,3,1
2576,200,300,174,167,173,1,3,1
2577,200,300,175,169,172,1,1,1
2578,200,300,176,169,175,1,3,1
2579,200,300,176,169,175,1,3,1
2580,200,300,174,168,171,0,2,1
2581,200,300,176,169,175,1,3,1
2582,200,300,175,169,172,0,1,1
2583,200,300,175,169,172,0,3,1
2584,200,300,175,168,174,1,1,1
2585,200,300,175,168,174,1,3,1
2586,200,300,175,169,172,1,1,1
2587,200,300,175,168,174,0,3,1
2588,200,300,178,172,175,1,3,1
2589,200,300,175,169,172,1,1,1
2590,200,300,175,169,172,1,3,1
2591,200,300,175,169,172,1,3,1
2592,200,300,176,170,173,1,2,1
2593,200,300,175,169,172,1,3,1
2594,200,300,175,169,172,0,1,1
2595,200,300,175,169,172,0,3,1
2596,200,300,176,170,173,1,1,1
2597,200,300,176,170,173,1,3,1
2598,200,300,175,169,172,1,1,1
2599,200,300,175,169,172,1,3,1
2600,200,300,176,170,173,0,3,1
2601,200,300,175,169,172,1,1,1
2602,200,300,175,169,172,1,3,1
2603,200,300,176,169,175,1,3,1
2604,200,300,176,169,175,1,2,1
2605,200,300,175,169,172,1,3,1
2606,200,300,175,169,172,0,1,1
2607,200,300,175,169,172,1,3,1
2608,200,300,175,169,172,0,1,1
2609,200,300,175,169,172,0,3,1
2610,200,300,175,168,174,1,1,1
2611,200,300,175,168,174,1,3,1
2612,200,300,172,166,169,1,3,1
2613,200,300,175,168,174,0,1,1
2614,200,300,175,168,174,1,3,1
2615,200,300,175,168,174,1,3,1
2616,200,300,174,167,173,1,2,1
2617,200,300,175,168,174,1,3,1
2618,200,300,175,168,174,1,1,1
2619,200,300,175,168,174,1,3,1
2620,200,300,177,171,174,0,1,1
2621,200,300,175,170,171,0,3,1
2622,200,300,175,170,171,1,1,1
2623,200,300,175,170,171,1,3,1
2624,200,300,174,169,170,1,3,1
2625,200,300,174,169,170,1,1,1
2626,200,300,175,170,171,0,3,1
2627,200,300,174,169,170,1,3,1
2628,200,300,175,169,172,1,2,1
2629,200,300,174,169,170,1,3,1
2630,200,300,174,169,170,1,1,1
2631,200,300,174,169,170,1,3,1
2632,200,300,106,97,101,0,1,1
2633,200,300,174,169,170,1,3,1
2634,200,300,174,168,171,0,1,1
2635,200,300,174,168,171,0,3,1
2636,200,300,174,168,171,1,3,1
2637,200,300,174,168,171,1,1,1
2638,200,300,174,168,171,1,3,1
2639,200,300,174,168,171,0,3,1
2640,200,300,174,168,171,1,2,1
2641,200,300,174,168,171,1,3,1
2642,200,300,174,168,171,1,1,1
2643,200,300,174,168,171,1,3,1
2644,200,300,172,166,169,1,1,1
2645,200,300,174,168,171,1,3,1
2646,200,300,174,168,171,0,1,1
2647,200,300,174,168,171,0,3,1
2648,200,300,177,171,174,1,3,1
2649,200,300,175,169,172,1,1,1
2650,200,300,175,169,172,1,3,1
2651,200,300,176,170,173,1,3,1
2652,200,300,171,165,168,0,2,1
2653,200,300,175,169,172,1,3,1
2654,200,300,175,169,172,1,1,1
2655,200,300,176,170,173,1,3,1
2656,200,300,176,170,173,1,1,1
2657,200,300,175,169,172,1,3,1
2658,200,300,177,171,174,0,1,1
2659,200,300,177,171,174,1,3,1
2660,200,300,175,169,172,0,3,1
2661,200,300,177,171,174,0,1,1
2662,200,300,177,171,174,1,3,1
2663,200,300,177,171,174,1,3,1
2664,200,300,177,172,173,1,2,1
2665,200,300,178,172,175,1,3,1
2666,200,300,178,173,174,1,1,1
2667,200,300,178,173,174,1,3,1
2668,200,300,177,172,173,1,1,1
2669,200,300,178,173,174,1,3,1
2670,200,300,178,173,174,1,1,1
2671,200,300,178,173,174,1,3,1
2672,200,300,171,166,167,1,3,1
2673,200,300,178,173,174,1,1,1
2674,200,300,178,173,174,1,3,1
2675,200,300,178,173,174,1,3,1
2676,200,300,175,170,171,1,2,1
2677,200,300,178,173,174,1,3,1
2678,200,300,179,174,175,1,1,1
2679,200,300,178,173,174,1,3,1
2680,200,300,179,174,175,1,1,1
2681,200,300,179,174,175,1,3,1
2682,200,300,179,174,175,1,1,1
2683,200,300,178,173,174,1,3,1
2684,200,300,179,174,175,1,3,1
2685,200,300,179,174,175,1,1,1
2686,200,300,179,174,175,1,3,1
2687,200,300,179,174,175,1,1,1
2688,200,300,175,170,171,1,3,1
2689,200,300,179,174,175,0,1,1
2690,200,300,180,175,176,1,3,1
2691,200,300,179,174,175,1,3,1
2692,200,300,174,169,170,1,1,1
2693,200,300,179,174,175,1,3,1
2694,200,300,179,174,175,1,3,1
2695,200,300,179,174,175,1,2,1
2696,200,300,177,172,173,0,3,1
2697,200,300,178,173,174,0,1,1
2698,200,300,178,173,174,1,3,1
2699,200,300,178,173,174,1,1,1
2700,200,300,177,172,173,1,3,1
2701,200,300,178,173,174,1,1,1
2702,200,300,179,174,175,0,3,1
2703,200,300,178,173,174,1,3,1
2704,200,300,172,167,168,1,1,1
2705,200,300,177,172,173,1,3,1
2706,200,300,177,172,173,1,3,1
2707,200,300,178,173,174,1,2,1
2708,200,300,177,172,173,0,3,1
2709,200,300,178,173,174,1,1,1
2710,200,300,177,172,173,0,3,1
2711,200,300,177,172,173,0,1,1
2712,200,300,171,166,167,1,3,1
2713,200,300,177,172,173,1,1,1
2714,200,300,176,171,172,1,3,1
2715,200,300,177,172,173,0,3,1
2716,200,300,175,170,171,1,1,1
2717,200,300,176,171,172,1,3,1
2718,200,300,176,171,172,1,3,1
2719,200,300,176,171,172,1,2,1
2720,200,300,170,165,166,1,3,1
2721,200,300,176,171,172,1,1,1
2722,200,300,176,171,172,0,3,1
2723,200,300,176,171,172,0,1,1
2724,200,300,176,171,172,1,3,1
2725,200,300,176,171,172,1,1,1
2726,200,300,174,169,170,1,3,1
2727,200,300,176,171,172,1,3,1
2728,200,300,175,170,171,0,1,1
2729,200,300,175,170,171,1,3,1
2730,200,300,175,170,171,1,3,1
2731,200,300,176,171,172,1,2,1
2732,200,300,171,166,167,1,3,1
2733,200,300,174,169,170,1,1,1
2734,200,300,174,169,170,0,3,1
2735,200,300,174,169,170,1,1,1
2736,200,300,169,164,165,0,3,1
2737,200,300,176,171,172,0,1,1
2738,200,300,176,171,172,1,3,1
2739,200,300,174,168,171,1,3,1
2740,200,300,175,170,171,1,1,1
2741,200,300,174,169,170,0,3,1
2742,200,300,176,171,172,1,3,1
2743,200,300,176,171,172,1,2,1
2744,200,300,174,169,170,1,3,1
2745,200,300,176,171,172,1,1,1
2746,200,300,176,171,172,1,3,1
2747,200,300,174,169,170,1,1,1
2748,200,300,174,168,171,0,3,1
2749,200,300,174,168,171,0,1,1
2750,200,300,174,169,170,1,3,1
2751,200,300,176,171,172,1,3,1
2752,200,300,175,169,172,1,1,1
2753,200,300,176,171,172,1,3,1
2754,200,300,176,171,172,0,3,1
2755,200,300,176,171,172,1,2,1
2756,200,300,174,169,170,1,3,1
2757,200,300,176,171,172,1,1,1
2758,200,300,176,171,172,1,3,1
2759,200,300,176,171,172,1,1,1
2760,200,300,0,0,0,0,3,1
2761,200,300,175,170,171,1,1,1
2762,200,300,175,170,171,0,3,1
2763,200,300,175,170,171,0,3,1
2764,200,300,174,169,170,1,1,1
2765,200,300,183,194,215,1,3,1
2766,200,300,183,194,217,1,3,1
2767,200,300,182,193,216,0,2,1
2768,200,300,179,190,213,1,3,1
2769,200,300,178,189,212,1,1,1
2770,200,300,177,187,213,1,3,1
2771,200,300,191,201,227,1,1,1
2772,200,300,184,193,221,1,3,1
2773,200,300,186,196,222,1,1,1
2774,200,300,192,199,232,0,3,1
2775,200,300,193,199,235,0,3,1
2776,200,300,196,202,240,1,1,1
2777,200,300,197,202,242,1,3,1
2778,200,300,197,202,242,1,3,1
2779,200,300,193,194,246,1,2,1
2780,200,300,191,191,246,0,3,1
2781,200,300,189,189,244,1,1,1
2782,200,300,185,183,245,1,3,1
2783,200,300,182,179,243,1,1,1
2784,200,300,180,174,246,1,3,1
2785,200,300,180,175,250,1,1,1
2786,200,300,169,165,237,0,3,1
2787,200,300,171,166,241,1,3,1
2788,200,300,155,148,229,0,1,1
2789,200,300,145,137,221,0,3,1
2790,200,300,138,129,217,1,3,1
2791,200,300,128,120,211,1,2,1
2792,200,300,131,123,214,1,3,1
2793,200,300,108,98,194,1,1,1
2794,200,300,110,99,198,1,3,1
2795,200,300,116,107,200,1,1,1
2796,200,300,111,101,197,1,3,1
2797,200,300,102,90,193,1,1,1
2798,200,300,105,93,196,1,3,1
2799,200,300,104,91,196,1,3,1
2800,200,300,104,91,196,1,1,1
2801,200,300,108,93,204,1,3,1
2802,200,300,105,91,199,1,3,1
2803,200,300,105,90,201,1,2,1
2804,200,300,107,91,206,1,3,1
2805,200,300,107,90,207,1,1,1
2806,200,300,107,90,207,1,3,1
2807,200,300,108,91,208,1,1,1
2808,200,300,108,90,210,1,3,1
2809,200,300,105,90,209,1,1,1
2810,200,300,106,91,210,1,3,1
2811,200,300,103,88,207,1,3,1
2812,200,300,102,87,206,1,1,1
2813,200,300,101,86,205,1,3,1
2814,200,300,102,87,206,1,3,1
2815,200,300,102,87,206,1,2,1
2816,200,300,105,90,209,1,3,1
2817,200,300,103,88,207,0,1,1
2818,200,300,105,89,210,1,3,1
2819,200,300,106,90,211,1,1,1
2820,200,300,106,90,211,1,3,1
2821,200,300,102,86,207,1,1,1
2822,200,300,103,87,208,1,3,1
2823,200,300,103,87,208,1,3,1
2824,200,300,103,87,208,0,1,1
2825,200,300,103,87,208,0,3,1
2826,200,300,105,88,212,1,3,1
2827,200,300,103,86,210,1,2,1
2828,200,300,105,88,212,1,3,1
2829,200,300,105,89,210,1,1,1
2830,200,300,108,91,215,0,3,1
2831,200,300,108,95,214,1,1,1
2832,200,300,108,94,215,1,3,1
2833,200,300,108,95,214,1,1,1
2834,200,300,107,94,213,1,3,1
2835,200,300,110,97,216,1,3,1
2836,200,300,110,97,216,0,1,1
2837,200,300,108,93,212,1,3,1
2838,200,300,111,100,214,0,3,1
2839,200,300,112,98,214,0,2,1
2840,200,300,112,101,215,1,3,1
2841,200,300,112,101,215,1,1,1
2842,200,300,114,103,217,1,3,1
2843,200,300,113,100,214,0,1,1
2844,200,300,113,100,214,1,3,1
2845,200,300,111,100,214,1,1,1
2846,200,300,110,99,213,1,3,1
2847,200,300,110,99,211,1,3,1
2848,200,300,108,98,208,1,1,1
2849,200,300,106,95,209,1,3,1
2850,200,300,110,102,206,0,3,1
2851,200,300,108,97,209,0,2,1
2852,200,300,113,106,208,1,3,1
2853,200,300,113,106,208,1,1,1
2854,200,300,113,106,208,1,3,1
2855,200,300,113,106,208,1,1,1
2856,200,300,114,108,207,0,3,1
2857,200,300,115,109,207,1,1,1
2858,200,300,117,111,210,1,3,1
2859,200,300,118,112,210,1,3,1
2860,200,300,93,87,186,1,1,1
2861,200,300,68,62,161,1,3,1
2862,200,300,106,100,199,0,3,1
2863,200,300,131,125,224,1,2,1
2864,200,300,136,130,229,0,3,1
2865,200,300,139,133,231,0,1,1
2866,200,300,146,140,239,1,3,1
2867,200,300,146,140,239,1,1,1
2868,200,300,148,142,241,1,3,1
2869,200,300,143,137,236,0,1,1
2870,200,300,150,144,243,1,3,1
2871,200,300,154,148,247,1,3,1
2872,200,300,157,151,250,1,1,1
2873,200,300,154,147,249,1,3,1
2874,200,300,155,148,250,1,3,1
2875,200,300,155,148,250,1,2,1
2876,200,300,155,148,250,0,3,1
2877,200,300,138,130,234,0,1,1
2878,200,300,133,125,229,1,3,1
2879,200,300,133,125,229,1,1,1
2880,200,300,124,117,219,1,3,1
2881,200,300,122,114,218,1,1,1
2882,200,300,120,112,216,0,3,1
2883,200,300,119,111,215,1,3,1
2884,200,300,119,111,215,1,1,1
2885,200,300,119,111,215,1,3,1
2886,200,300,118,110,214,1,3,1
2887,200,300,117,109,213,1,2,1
2888,200,300,117,109,213,0,3,1
2889,200,300,117,107,211,1,1,1
2890,200,300,119,109,213,0,3,1
2891,200,300,120,110,214,0,1,1
2892,200,300,120,110,214,1,3,1
2893,200,300,120,110,214,1,1,1
2894,200,300,119,109,213,1,3,1
2895,200,300,117,107,211,0,3,1
2896,200,300,119,109,213,1,1,1
2897,200,300,119,109,213,1,3,1
2898,200,300,119,109,213,1,3,1
2899,200,300,119,109,213,1,2,1
2900,200,300,119,109,213,1,3,1
2901,200,300,119,109,213,1,1,1
2902,200,300,119,110,212,0,3,1
2903,200,300,119,110,212,0,1,1
2904,200,300,121,112,214,1,3,1
2905,200,300,60,50,154,1,1,1
2906,200,300,123,114,216,1,3,1
2907,200,300,123,114,216,1,3,1
2908,200,300,123,114,216,0,1,1
2909,200,300,123,114,216,1,3,1
2910,200,300,122,114,218,1,3,1
2911,200,300,120,115,218,1,2,1
2912,200,300,119,114,217,1,3,1
2913,200,300,62,54,158,1,1,1
2914,200,300,121,113,217,0,3,1
2915,200,300,125,117,221,1,1,1
2916,200,300,122,114,218,0,3,1
2917,200,300,124,119,222,0,1,1
2918,200,300,124,119,222,1,3,1
2919,200,300,124,119,222,1,3,1
2920,200,300,124,119,222,1,1,1
2921,200,300,130,121,223,1,3,1
2922,200,300,127,123,224,1,3,1
2923,200,300,127,123,224,1,2,1
2924,200,300,113,106,208,1,3,1
2925,200,300,65,59,158,1,1,1
2926,200,300,129,123,222,1,3,1
2927,200,300,129,123,222,1,1,1
2928,200,300,129,123,222,1,3,1
2929,200,300,129,123,222,1,1,1
2930,200,300,129,123,222,1,3,1
2931,200,300,129,123,222,1,3,1
2932,200,300,129,123,222,1,1,1
2933,200,300,134,126,224,1,3,1
2934,200,300,129,123,222,1,3,1
2935,200,300,129,123,222,1,2,1
2936,200,300,135,127,226,1,3,1
2937,200,300,134,126,224,1,1,1
2938,200,300,136,128,226,1,3,1
2939,200,300,134,126,224,1,1,1
2940,200,300,133,125,223,1,3,1
2941,200,300,66,59,154,1,1,1
2942,200,300,135,128,223,1,3,1
2943,200,300,135,128,223,1,3,1
2944,200,300,136,129,224,1,1,1
2945,200,300,133,127,219,0,3,1
2946,200,300,136,130,222,1,3,1
2947,200,300,136,130,222,1,2,1
2948,200,300,133,127,219,1,3,1
2949,200,300,135,129,221,1,1,1
2950,200,300,135,129,221,1,3,1
2951,200,300,137,131,223,1,1,1
2952,200,300,138,132,224,0,3,1
2953,200,300,138,133,223,0,1,1
2954,200,300,135,130,220,1,3,1
2955,200,300,138,133,223,1,3,1
2956,200,300,138,133,223,1,1,1
2957,200,300,140,136,223,1,3,1
2958,200,300,140,136,223,0,3,1
2959,200,300,140,136,223,1,2,1
2960,200,300,140,136,223,1,3,1
2961,200,300,140,136,223,1,1,1
2962,200,300,141,137,224,1,3,1
2963,200,300,141,137,224,1,1,1
2964,200,300,141,137,224,0,3,1
2965,200,300,141,137,224,1,1,1
2966,200,300,141,137,224,0,3,1
2967,200,300,141,137,224,0,3,1
2968,200,300,140,136,223,1,1,1
2969,200,300,137,133,220,1,3,1
2970,200,300,136,132,219,1,3,1
2971,200,300,136,132,219,0,2,1
2972,200,300,136,132,219,1,3,1
2973,200,300,136,132,219,1,1,1
2974,200,300,136,132,219,1,3,1
2975,200,300,137,133,220,1,1,1
2976,200,300,140,133,221,1,3,1
2977,200,300,140,133,221,1,1,1
2978,200,300,139,132,220,0,3,1
2979,200,300,139,132,220,0,3,1
2980,200,300,140,133,221,1,1,1
2981,200,300,140,133,221,1,3,1
2982,200,300,140,133,221,1,3,1
2983,200,300,142,135,223,1,2,1
2984,200,300,142,135,223,0,3,1
2985,200,300,142,135,223,1,1,1
2986,200,300,140,133,221,1,3,1
2987,200,300,139,132,220,1,1,1
2988,200,300,142,134,225,1,3,1
2989,200,300,143,135,226,1,1,1
2990,200,300,139,132,220,0,3,1
2991,200,300,138,130,221,1,3,1
2992,200,300,137,129,220,0,1,1
2993,200,300,1,1,1,0,3,1
2994,200,300,9,11,13,1,3,1
2995,200,300,21,25,27,1,2,1
2996,200,300,23,27,36,1,3,1
2997,200,300,41,48,59,0,1,1
2998,200,300,88,98,108,1,3,1
2999,200,300,64,70,86,1,1,1
3000,200,300,186,190,219,1,3,1
3001,200,300,81,90,118,1,1,1
3002,200,300,59,77,99,1,3,1
3003,200,300,89,107,127,1,3,1
3004,200,300,119,142,161,0,1,1
3005,200,300,68,89,102,0,3,1
3006,200,300,131,157,169,1,3,1
3007,200,300,119,138,156,1,2,1
3008,200,300,123,150,171,1,3,1
3009,200,300,109,145,172,1,1,1
3010,200,300,99,120,146,0,3,1
3011,200,300,95,130,149,1,1,1
3012,200,300,95,129,161,1,3,1
3013,200,300,87,123,150,1,1,1
3014,200,300,105,137,164,1,3,1
3015,200,300,92,122,156,1,3,1
3016,200,300,89,116,149,0,1,1
3017,200,300,126,156,176,1,3,1
3018,200,300,100,117,142,0,3,1
3019,200,300,105,125,147,0,2,1
3020,200,300,122,140,162,1,3,1
3021,200,300,84,105,131,1,1,1
3022,200,300,119,137,159,1,3,1
3023,200,300,232,255,255,0,1,1
3024,200,300,88,119,148,1,3,1
3025,200,300,108,135,168,1,1,1
3026,200,300,124,158,192,1,3,1
3027,200,300,96,113,151,1,3,1
3028,200,300,106,136,170,1,1,1
3029,200,300,96,125,161,1,3,1
3030,200,300,215,237,255,0,3,1
3031,200,300,77,97,117,0,2,1
3032,200,300,104,131,152,1,3,1
3033,200,300,38,55,71,1,1,1
3034,200,300,122,142,162,1,3,1
3035,200,300,59,85,109,1,1,1
3036,200,300,219,244,255,0,3,1
3037,200,300,213,252,255,1,1,1
3038,200,300,96,124,149,1,3,1
3039,200,300,82,111,139,1,3,1
3040,200,300,104,133,161,1,1,1
3041,200,300,83,112,140,1,3,1
3042,200,300,208,244,255,0,3,1
3043,200,300,133,169,196,1,2,1
3044,200,300,98,130,157,0,3,1
3045,200,300,103,129,159,0,1,1
3046,200,300,95,115,149,1,3,1
3047,200,300,90,110,139,1,1,1
3048,200,300,104,123,148,1,3,1
3049,200,300,186,204,231,1,1,1
3050,200,300,108,126,153,1,3,1
3051,200,300,110,138,168,1,3,1
3052,200,300,93,122,158,1,1,1
3053,200,300,84,118,150,1,3,1
3054,200,300,191,225,255,1,3,1
3055,200,300,46,78,110,1,2,1
3056,200,300,98,129,158,1,3,1
3057,200,300,103,135,162,1,1,1
3058,200,300,87,121,153,1,3,1
3059,200,300,84,105,131,1,1,1
3060,200,300,104,124,153,1,3,1
3061,200,300,91,109,129,1,1,1
3062,200,300,110,123,144,1,3,1
